building,date,kBtu
Tawes Hall,2015-01-01T05:00:00.000Z,1457924.5570190016
Tawes Hall,2015-02-01T05:00:00.000Z,1359047.2170347378
Tawes Hall,2015-03-01T05:00:00.000Z,1156987.8401408824
Tawes Hall,2015-04-01T04:00:00.000Z,717219.3844108799
Tawes Hall,2015-05-01T04:00:00.000Z,537033.1092805879
Tawes Hall,2015-06-01T04:00:00.000Z,488968.52787314553
Tawes Hall,2015-07-01T04:00:00.000Z,359314.2248419148
Tawes Hall,2015-08-01T04:00:00.000Z,434139.41831110255
Tawes Hall,2015-09-01T04:00:00.000Z,378140.6394552463
Tawes Hall,2015-10-01T04:00:00.000Z,726111.2557885771
Tawes Hall,2015-11-01T04:00:00.000Z,815910.3099550507
Tawes Hall,2015-12-01T05:00:00.000Z,965328.6720495332
Tawes Hall,2016-01-01T05:00:00.000Z,1323604.8168762582
Tawes Hall,2016-02-01T05:00:00.000Z,1094742.3289743462
Tawes Hall,2016-03-01T05:00:00.000Z,436551.857
Tawes Hall,2016-04-01T04:00:00.000Z,900020.7999999999
Tawes Hall,2016-05-01T04:00:00.000Z,513057.55199999997
Tawes Hall,2016-06-01T04:00:00.000Z,247527.13999999998
Tawes Hall,2016-07-01T04:00:00.000Z,274570.60399999993
Tawes Hall,2016-08-01T04:00:00.000Z,282086.1679999998
Tawes Hall,2016-09-01T04:00:00.000Z,324428.74800000014
Tawes Hall,2016-10-01T04:00:00.000Z,541343.8520000001
Tawes Hall,2016-11-01T04:00:00.000Z,664868.9459999995
Tawes Hall,2016-12-01T05:00:00.000Z,1011212.734
Tawes Hall,2017-01-01T05:00:00.000Z,1109462.0284369995
Tawes Hall,2017-02-01T05:00:00.000Z,965368.1997469999
Tawes Hall,2017-03-01T05:00:00.000Z,754331.8370000003
Tawes Hall,2017-04-01T04:00:00.000Z,263446.0433721953
Tawes Hall,2017-05-01T04:00:00.000Z,594617.6637747178
Tawes Hall,2017-06-01T04:00:00.000Z,296577.6865342499
Tawes Hall,2017-07-01T04:00:00.000Z,430488.8597851632
Tawes Hall,2017-08-01T04:00:00.000Z,942145.0866212433
Tawes Hall,2017-09-01T04:00:00.000Z,620596.9291453643
Tawes Hall,2017-10-01T04:00:00.000Z,813892.8751182633
Tawes Hall,2017-11-01T04:00:00.000Z,1161852.1509093705
Tawes Hall,2017-12-01T05:00:00.000Z,1245406.4855693798
Tawes Hall,2018-01-01T05:00:00.000Z,1712466.4195386635
Tawes Hall,2018-02-01T05:00:00.000Z,1956228.0267316988
Tawes Hall,2018-03-01T05:00:00.000Z,663330.9914354822
Tawes Hall,2018-04-01T04:00:00.000Z,1164147.9032748842
Tawes Hall,2018-05-01T04:00:00.000Z,513841.53473374614
Tawes Hall,2018-06-01T04:00:00.000Z,1400510.6824346352
Tawes Hall,2018-07-01T04:00:00.000Z,1495379.839745292
Tawes Hall,2018-08-01T04:00:00.000Z,22822.977953854
Tawes Hall,2018-09-01T04:00:00.000Z,777237.5690937336
Tawes Hall,2018-10-01T04:00:00.000Z,828023.5491083986
Tawes Hall,2018-11-01T04:00:00.000Z,493805.9215028003
Tawes Hall,2018-12-01T05:00:00.000Z,1485595.504287932
Tawes Hall,2019-01-01T05:00:00.000Z,1333085.1487247236
Tawes Hall,2019-02-01T05:00:00.000Z,662282.0452372534
Tawes Hall,2019-03-01T05:00:00.000Z,413087.60318347166
Tawes Hall,2019-04-01T04:00:00.000Z,1276343.7133601252
Tawes Hall,2019-05-01T04:00:00.000Z,1409995.30430308
Tawes Hall,2019-06-01T04:00:00.000Z,1345098.9218189153
Tawes Hall,2019-07-01T04:00:00.000Z,1661405.0563071375
Tawes Hall,2019-08-01T04:00:00.000Z,1626161.47031202
Tawes Hall,2019-09-01T04:00:00.000Z,1469169.3314937826
Tawes Hall,2019-10-01T04:00:00.000Z,72640.9327683548
Animal Sciences/agric. Engrg Bldg,2014-10-01T04:00:00.000Z,2120419.680940795
Animal Sciences/agric. Engrg Bldg,2014-11-01T04:00:00.000Z,4281209.244048192
Animal Sciences/agric. Engrg Bldg,2014-12-01T05:00:00.000Z,4093813.1673388993
Animal Sciences/agric. Engrg Bldg,2015-01-01T05:00:00.000Z,3083329.393924358
Animal Sciences/agric. Engrg Bldg,2015-02-01T05:00:00.000Z,1738292.5470646194
Animal Sciences/agric. Engrg Bldg,2015-03-01T05:00:00.000Z,477915.4529424555
Animal Sciences/agric. Engrg Bldg,2015-04-01T04:00:00.000Z,1447988.7598204315
Animal Sciences/agric. Engrg Bldg,2015-05-01T04:00:00.000Z,2644667.0027132346
Animal Sciences/agric. Engrg Bldg,2015-06-01T04:00:00.000Z,417234.81024997414
Animal Sciences/agric. Engrg Bldg,2015-07-01T04:00:00.000Z,3552289.1011861293
Animal Sciences/agric. Engrg Bldg,2015-08-01T04:00:00.000Z,3376549.3106516837
Animal Sciences/agric. Engrg Bldg,2015-09-01T04:00:00.000Z,2211062.85262966
Animal Sciences/agric. Engrg Bldg,2015-10-01T04:00:00.000Z,1595552.5862694543
Animal Sciences/agric. Engrg Bldg,2015-11-01T04:00:00.000Z,1458973.1793334573
Animal Sciences/agric. Engrg Bldg,2015-12-01T05:00:00.000Z,763329.882025837
Animal Sciences/agric. Engrg Bldg,2016-01-01T05:00:00.000Z,738148.2789107157
Animal Sciences/agric. Engrg Bldg,2016-02-01T05:00:00.000Z,497394.6505545816
Animal Sciences/agric. Engrg Bldg,2016-03-01T05:00:00.000Z,1205144.512363183
Animal Sciences/agric. Engrg Bldg,2016-04-01T04:00:00.000Z,1833267.3995998816
Animal Sciences/agric. Engrg Bldg,2016-05-01T04:00:00.000Z,357104.99571906344
Animal Sciences/agric. Engrg Bldg,2016-06-01T04:00:00.000Z,341155.69507718604
Animal Sciences/agric. Engrg Bldg,2016-07-01T04:00:00.000Z,356134.5739738529
Animal Sciences/agric. Engrg Bldg,2016-08-01T04:00:00.000Z,356209.2625005563
Animal Sciences/agric. Engrg Bldg,2016-09-01T04:00:00.000Z,345759.0358346036
Animal Sciences/agric. Engrg Bldg,2016-10-01T04:00:00.000Z,358566.53221017716
Animal Sciences/agric. Engrg Bldg,2016-11-01T04:00:00.000Z,649286.0375913598
Animal Sciences/agric. Engrg Bldg,2016-12-01T05:00:00.000Z,343667.2451991195
Animal Sciences/agric. Engrg Bldg,2017-01-01T05:00:00.000Z,4684256.4875502875
Animal Sciences/agric. Engrg Bldg,2017-02-01T05:00:00.000Z,2638427.9609713387
Animal Sciences/agric. Engrg Bldg,2017-03-01T05:00:00.000Z,2838057.385688586
Animal Sciences/agric. Engrg Bldg,2017-04-01T04:00:00.000Z,2143944.6254835953
Animal Sciences/agric. Engrg Bldg,2017-05-01T04:00:00.000Z,4465.685061121869
Animal Sciences/agric. Engrg Bldg,2017-06-01T04:00:00.000Z,190.86346363636375
Animal Sciences/agric. Engrg Bldg,2017-07-01T04:00:00.000Z,245.89429639296188
Animal Sciences/agric. Engrg Bldg,2017-08-01T04:00:00.000Z,776.6264142509777
Animal Sciences/agric. Engrg Bldg,2017-09-01T04:00:00.000Z,2118.8116647727284
Animal Sciences/agric. Engrg Bldg,2017-10-01T04:00:00.000Z,11099.239484242427
Animal Sciences/agric. Engrg Bldg,2017-11-01T04:00:00.000Z,1176845.77608125
Animal Sciences/agric. Engrg Bldg,2017-12-01T05:00:00.000Z,118.5010832352941
Animal Sciences/agric. Engrg Bldg,2018-01-01T05:00:00.000Z,4070110.800871971
Animal Sciences/agric. Engrg Bldg,2018-02-01T05:00:00.000Z,4702998.039390225
Animal Sciences/agric. Engrg Bldg,2018-03-01T05:00:00.000Z,1671404.0052594088
Animal Sciences/agric. Engrg Bldg,2018-04-01T04:00:00.000Z,7968922.657172903
Animal Sciences/agric. Engrg Bldg,2018-05-01T04:00:00.000Z,6275806.697957574
Animal Sciences/agric. Engrg Bldg,2018-06-01T04:00:00.000Z,9459177.728084622
Animal Sciences/agric. Engrg Bldg,2018-07-01T04:00:00.000Z,8633135.245118313
Animal Sciences/agric. Engrg Bldg,2018-08-01T04:00:00.000Z,4985.982856740976
Animal Sciences/agric. Engrg Bldg,2018-09-01T04:00:00.000Z,1351543.9963501568
Animal Sciences/agric. Engrg Bldg,2018-10-01T04:00:00.000Z,2396912.2322038934
Animal Sciences/agric. Engrg Bldg,2018-11-01T04:00:00.000Z,2825935.6409360347
Animal Sciences/agric. Engrg Bldg,2018-12-01T05:00:00.000Z,4199122.262677509
Animal Sciences/agric. Engrg Bldg,2019-01-01T05:00:00.000Z,2496149.5526800305
Animal Sciences/agric. Engrg Bldg,2019-02-01T05:00:00.000Z,1476734.1837602998
Animal Sciences/agric. Engrg Bldg,2019-03-01T05:00:00.000Z,1003354.1029284633
Animal Sciences/agric. Engrg Bldg,2019-04-01T04:00:00.000Z,3194045.503582945
Animal Sciences/agric. Engrg Bldg,2019-05-01T04:00:00.000Z,4251886.78194039
Animal Sciences/agric. Engrg Bldg,2019-06-01T04:00:00.000Z,4759209.586509809
Animal Sciences/agric. Engrg Bldg,2019-07-01T04:00:00.000Z,6002716.879147765
Animal Sciences/agric. Engrg Bldg,2019-08-01T04:00:00.000Z,7128233.808731545
Animal Sciences/agric. Engrg Bldg,2019-09-01T04:00:00.000Z,5825434.704521687
Animal Sciences/agric. Engrg Bldg,2019-10-01T04:00:00.000Z,281358.4494763664
Benjamin Building,2014-10-01T04:00:00.000Z,448633.6043700092
Benjamin Building,2014-11-01T04:00:00.000Z,860419.0123641426
Benjamin Building,2014-12-01T05:00:00.000Z,1279411.5025582814
Benjamin Building,2015-01-01T05:00:00.000Z,1419864.9618145172
Benjamin Building,2015-02-01T05:00:00.000Z,1221928.727037131
Benjamin Building,2015-03-01T05:00:00.000Z,719533.9707763409
Benjamin Building,2015-04-01T04:00:00.000Z,413605.52428576804
Benjamin Building,2015-05-01T04:00:00.000Z,248427.2700715418
Benjamin Building,2015-06-01T04:00:00.000Z,191795.3223319221
Benjamin Building,2015-07-01T04:00:00.000Z,195902.77363391384
Benjamin Building,2015-08-01T04:00:00.000Z,202900.9273639592
Benjamin Building,2015-09-01T04:00:00.000Z,227353.9202344189
Benjamin Building,2015-10-01T04:00:00.000Z,455917.78863745334
Benjamin Building,2015-11-01T04:00:00.000Z,481897.7274485373
Benjamin Building,2015-12-01T05:00:00.000Z,472582.30929295823
Benjamin Building,2016-01-01T05:00:00.000Z,821057.4806307587
Benjamin Building,2016-02-01T05:00:00.000Z,750339.8886891471
Benjamin Building,2016-03-01T05:00:00.000Z,513733.0546865154
Benjamin Building,2016-04-01T04:00:00.000Z,404865.1252844244
Benjamin Building,2016-05-01T04:00:00.000Z,438195.07652390713
Benjamin Building,2016-06-01T04:00:00.000Z,219529.5684135312
Benjamin Building,2016-07-01T04:00:00.000Z,238204.5945911856
Benjamin Building,2016-08-01T04:00:00.000Z,241834.00590331864
Benjamin Building,2016-09-01T04:00:00.000Z,269063.4110777929
Benjamin Building,2016-10-01T04:00:00.000Z,339069.2973970637
Benjamin Building,2016-11-01T04:00:00.000Z,640612.0105878275
Benjamin Building,2016-12-01T05:00:00.000Z,820983.2634291475
Benjamin Building,2017-01-01T05:00:00.000Z,860960.4916779638
Benjamin Building,2017-02-01T05:00:00.000Z,578254.4070620015
Benjamin Building,2017-03-01T05:00:00.000Z,642193.5279317294
Benjamin Building,2017-04-01T04:00:00.000Z,168033.42267335573
Benjamin Building,2017-05-01T04:00:00.000Z,279435.0514536
Benjamin Building,2017-06-01T04:00:00.000Z,86677.290605608
Benjamin Building,2017-07-01T04:00:00.000Z,140892.064981268
Benjamin Building,2017-08-01T04:00:00.000Z,245656.3892605376
Benjamin Building,2017-09-01T04:00:00.000Z,191374.778596418
Benjamin Building,2017-10-01T04:00:00.000Z,271329.406725666
Benjamin Building,2017-11-01T04:00:00.000Z,588438.167431622
Benjamin Building,2017-12-01T05:00:00.000Z,885651.573480662
Benjamin Building,2018-01-01T05:00:00.000Z,1198537.293724675
Benjamin Building,2018-02-01T05:00:00.000Z,1056892.52121544
Benjamin Building,2018-03-01T05:00:00.000Z,410522.7447187364
Benjamin Building,2018-04-01T04:00:00.000Z,452449.30701495847
Benjamin Building,2018-05-01T04:00:00.000Z,43988.37855999999
Benjamin Building,2018-06-01T04:00:00.000Z,38355.566633999995
Benjamin Building,2018-07-01T04:00:00.000Z,38689.273812
Benjamin Building,2018-08-01T04:00:00.000Z,119
Benjamin Building,2018-09-01T04:00:00.000Z,96033
Benjamin Building,2018-10-01T04:00:00.000Z,261019.84
Benjamin Building,2018-11-01T04:00:00.000Z,323516.24
Benjamin Building,2018-12-01T05:00:00.000Z,790149.88
Benjamin Building,2019-01-01T05:00:00.000Z,714904.28
Benjamin Building,2019-02-01T05:00:00.000Z,346680.32
Benjamin Building,2019-03-01T05:00:00.000Z,152366.53999999998
Benjamin Building,2019-04-01T04:00:00.000Z,238597.4
Benjamin Building,2019-05-01T04:00:00.000Z,165698.91999999998
Benjamin Building,2019-06-01T04:00:00.000Z,44311.770000000004
Benjamin Building,2019-07-01T04:00:00.000Z,52851.03999999999
Benjamin Building,2019-08-01T04:00:00.000Z,77006.73999999999
Benjamin Building,2019-09-01T04:00:00.000Z,94150.26999999999
Benjamin Building,2019-10-01T04:00:00.000Z,3210.8599999999997
Biology-psychology Building,2014-10-01T04:00:00.000Z,2394569.0958984205
Biology-psychology Building,2014-11-01T04:00:00.000Z,1588515.233874614
Biology-psychology Building,2014-12-01T05:00:00.000Z,1133967.291489842
Biology-psychology Building,2015-01-01T05:00:00.000Z,2048999.3995423361
Biology-psychology Building,2015-02-01T05:00:00.000Z,5432516.194068722
Biology-psychology Building,2015-03-01T05:00:00.000Z,3782879.4444982237
Biology-psychology Building,2015-04-01T04:00:00.000Z,2755597.9598810547
Biology-psychology Building,2015-05-01T04:00:00.000Z,1607161.948154439
Biology-psychology Building,2015-06-01T04:00:00.000Z,1552929.7882076898
Biology-psychology Building,2015-07-01T04:00:00.000Z,1085775.851547343
Biology-psychology Building,2015-08-01T04:00:00.000Z,1024504.2240006357
Biology-psychology Building,2015-09-01T04:00:00.000Z,1323298.6293198923
Biology-psychology Building,2015-10-01T04:00:00.000Z,2026858.958785487
Biology-psychology Building,2015-11-01T04:00:00.000Z,2297432.1312477803
Biology-psychology Building,2015-12-01T05:00:00.000Z,2859593.7320682555
Biology-psychology Building,2016-01-01T05:00:00.000Z,4215513.668713358
Biology-psychology Building,2016-02-01T05:00:00.000Z,3440302.28648659
Biology-psychology Building,2016-03-01T05:00:00.000Z,2560800.715189092
Biology-psychology Building,2016-04-01T04:00:00.000Z,3553728.7774269413
Biology-psychology Building,2016-05-01T04:00:00.000Z,382228.95445146953
Biology-psychology Building,2016-06-01T04:00:00.000Z,1277333.160181051
Biology-psychology Building,2016-07-01T04:00:00.000Z,1287046.1068583522
Biology-psychology Building,2016-08-01T04:00:00.000Z,1293586.7792389556
Biology-psychology Building,2016-09-01T04:00:00.000Z,1486633.593927145
Biology-psychology Building,2016-10-01T04:00:00.000Z,2111893.9067460457
Biology-psychology Building,2016-11-01T04:00:00.000Z,2232351.729090284
Biology-psychology Building,2016-12-01T05:00:00.000Z,3829019.9496729346
Biology-psychology Building,2017-01-01T05:00:00.000Z,1244170.7796205448
Biology-psychology Building,2017-02-01T05:00:00.000Z,1217657.9961056123
Biology-psychology Building,2017-03-01T05:00:00.000Z,1235221.4998216017
Biology-psychology Building,2017-04-01T04:00:00.000Z,2551055.6070138384
Biology-psychology Building,2017-05-01T04:00:00.000Z,2976582.487405554
Biology-psychology Building,2017-06-01T04:00:00.000Z,5248561.312137293
Biology-psychology Building,2017-07-01T04:00:00.000Z,6915393.429501518
Biology-psychology Building,2017-08-01T04:00:00.000Z,472348.20026191795
Biology-psychology Building,2017-09-01T04:00:00.000Z,1790.4810636363645
Biology-psychology Building,2017-10-01T04:00:00.000Z,2284.7757777462134
Biology-psychology Building,2017-11-01T04:00:00.000Z,2183.852934374999
Biology-psychology Building,2017-12-01T05:00:00.000Z,1695.1829897058822
Biology-psychology Building,2018-01-01T05:00:00.000Z,1533915.3584263485
Biology-psychology Building,2018-02-01T05:00:00.000Z,1127498.4755661492
Biology-psychology Building,2018-03-01T05:00:00.000Z,1577.7061714166657
Biology-psychology Building,2018-04-01T04:00:00.000Z,1630.8601312499993
Biology-psychology Building,2018-05-01T04:00:00.000Z,3800397.4104440827
Biology-psychology Building,2018-06-01T04:00:00.000Z,52701096.40681495
Biology-psychology Building,2018-07-01T04:00:00.000Z,14806632.982038166
Biology-psychology Building,2018-08-01T04:00:00.000Z,1729.5865300000012
Biology-psychology Building,2018-09-01T04:00:00.000Z,1673.7934161290334
Biology-psychology Building,2018-10-01T04:00:00.000Z,831525.8090829513
Biology-psychology Building,2018-11-01T04:00:00.000Z,3171622.2843253766
Biology-psychology Building,2018-12-01T05:00:00.000Z,1206130.9021143187
Biology-psychology Building,2019-01-01T05:00:00.000Z,971091.8487586316
Biology-psychology Building,2019-02-01T05:00:00.000Z,699421.675876586
Biology-psychology Building,2019-03-01T05:00:00.000Z,2019711.4297743135
Biology-psychology Building,2019-04-01T04:00:00.000Z,3829161.210070355
Biology-psychology Building,2019-05-01T04:00:00.000Z,4255678.559650351
Biology-psychology Building,2019-06-01T04:00:00.000Z,4561214.963259895
Biology-psychology Building,2019-07-01T04:00:00.000Z,5813012.227198181
Biology-psychology Building,2019-08-01T04:00:00.000Z,5071893.970240599
Biology-psychology Building,2019-09-01T04:00:00.000Z,4005845.1971557615
Biology-psychology Building,2019-10-01T04:00:00.000Z,201183.35515625
Architecture Building,2014-10-01T04:00:00.000Z,331462.2625226002
Architecture Building,2014-11-01T04:00:00.000Z,349935.5973242036
Architecture Building,2014-12-01T05:00:00.000Z,338880.2584329596
Architecture Building,2015-01-01T05:00:00.000Z,331547.5660634277
Architecture Building,2015-02-01T05:00:00.000Z,349979.95516543393
Architecture Building,2015-03-01T05:00:00.000Z,334966.5319797939
Architecture Building,2015-04-01T04:00:00.000Z,304073.0016337065
Architecture Building,2015-05-01T04:00:00.000Z,290236.767311486
Architecture Building,2015-06-01T04:00:00.000Z,250481.9051442379
Architecture Building,2015-07-01T04:00:00.000Z,249741.47040985522
Architecture Building,2015-08-01T04:00:00.000Z,250686.6336422239
Architecture Building,2015-09-01T04:00:00.000Z,300480.0164940522
Architecture Building,2015-10-01T04:00:00.000Z,350051.610139729
Architecture Building,2015-11-01T04:00:00.000Z,343142.02333270153
Architecture Building,2015-12-01T05:00:00.000Z,305352.554746119
Architecture Building,2016-01-01T05:00:00.000Z,281518.7454389155
Architecture Building,2016-02-01T05:00:00.000Z,333407.1832534672
Architecture Building,2016-03-01T05:00:00.000Z,318530.2457331512
Architecture Building,2016-04-01T04:00:00.000Z,335471.5289414927
Architecture Building,2016-05-01T04:00:00.000Z,333315.0554293735
Architecture Building,2016-06-01T04:00:00.000Z,256620.3479421848
Architecture Building,2016-07-01T04:00:00.000Z,272224.0716303511
Architecture Building,2016-08-01T04:00:00.000Z,275963.7788602287
Architecture Building,2016-09-01T04:00:00.000Z,302909.4613368194
Architecture Building,2016-10-01T04:00:00.000Z,334816.39774793753
Architecture Building,2016-11-01T04:00:00.000Z,301206.8026619025
Architecture Building,2016-12-01T05:00:00.000Z,221529.8833873844
Architecture Building,2017-01-01T05:00:00.000Z,237682.9618784798
Architecture Building,2017-02-01T05:00:00.000Z,236437.5301823983
Architecture Building,2017-03-01T05:00:00.000Z,291431.016883071
Architecture Building,2017-04-01T04:00:00.000Z,153618.0284637951
Architecture Building,2017-05-01T04:00:00.000Z,263301.3212597946
Architecture Building,2017-06-01T04:00:00.000Z,89295.746538227
Architecture Building,2017-07-01T04:00:00.000Z,207175.0035369327
Architecture Building,2017-08-01T04:00:00.000Z,315036.2127008568
Architecture Building,2017-09-01T04:00:00.000Z,280696.4193053384
Architecture Building,2017-10-01T04:00:00.000Z,305055.6984240393
Architecture Building,2017-11-01T04:00:00.000Z,307072.2741292014
Architecture Building,2017-12-01T05:00:00.000Z,271473.4004710691
Architecture Building,2018-01-01T05:00:00.000Z,313405.209000235
Architecture Building,2018-02-01T05:00:00.000Z,710481.2490565317
Architecture Building,2018-03-01T05:00:00.000Z,337918.0344924254
Architecture Building,2018-04-01T04:00:00.000Z,309505.98414901
Architecture Building,2018-05-01T04:00:00.000Z,2047.28497986
Architecture Building,2018-06-01T04:00:00.000Z,450820.95092292724
Architecture Building,2018-07-01T04:00:00.000Z,1091769.166048901
Architecture Building,2018-08-01T04:00:00.000Z,566.4155110946
Architecture Building,2018-09-01T04:00:00.000Z,231541.10693889981
Architecture Building,2018-10-01T04:00:00.000Z,215746.3033192799
Architecture Building,2018-11-01T04:00:00.000Z,162081.84578469966
Architecture Building,2018-12-01T05:00:00.000Z,287751.87516718096
