building,date,lbs_c02
Patuxent Building,2016-05-01T04:00:00.000Z,63688.78990588233
Patuxent Building,2016-06-01T04:00:00.000Z,73700.21869411765
Patuxent Building,2016-07-01T04:00:00.000Z,80657.04561818182
Patuxent Building,2016-08-01T04:00:00.000Z,81057.94081407625
Patuxent Building,2016-09-01T04:00:00.000Z,74714.07026185958
Patuxent Building,2016-10-01T04:00:00.000Z,75809.79010588238
Patuxent Building,2016-11-01T04:00:00.000Z,72713.29985161292
Patuxent Building,2016-12-01T05:00:00.000Z,77651.75931202344
Patuxent Building,2017-01-01T05:00:00.000Z,83661.14505079821
Patuxent Building,2017-02-01T05:00:00.000Z,69818.71199201707
Patuxent Building,2017-03-01T05:00:00.000Z,17707.56133640552
Patuxent Building,2017-04-01T04:00:00.000Z,22917.80522142446
Patuxent Building,2017-05-01T04:00:00.000Z,91181.68717372359
Patuxent Building,2017-06-01T04:00:00.000Z,73670.9909090909
Patuxent Building,2017-07-01T04:00:00.000Z,88635.34772727273
Patuxent Building,2017-08-01T04:00:00.000Z,92153.16136363636
Patuxent Building,2017-09-01T04:00:00.000Z,77951.40545454546
Patuxent Building,2017-10-01T04:00:00.000Z,79029.7431818182
Patuxent Building,2017-11-01T04:00:00.000Z,75572.47899999844
Patuxent Building,2017-12-01T05:00:00.000Z,84423.35823529412
Patuxent Building,2018-01-01T05:00:00.000Z,52663.89176470587
Patuxent Building,2018-02-01T05:00:00.000Z,16860.479999999996
Patuxent Building,2018-03-01T05:00:00.000Z,83278.60098191924
Patuxent Building,2018-04-01T04:00:00.000Z,76967.54426861959
Patuxent Building,2018-05-01T04:00:00.000Z,59307.04
Patuxent Building,2018-06-01T04:00:00.000Z,9876.40875
Patuxent Building,2018-07-01T04:00:00.000Z,8328.904475806454
Patuxent Building,2018-08-01T04:00:00.000Z,69812.46423891118
Patuxent Building,2018-09-01T04:00:00.000Z,69177.50941028226
Patuxent Building,2018-10-01T04:00:00.000Z,68538.22133534947
Patuxent Building,2018-11-01T04:00:00.000Z,65823.10482391487
Patuxent Building,2018-12-01T05:00:00.000Z,64007.5437104643
Patuxent Building,2019-01-01T05:00:00.000Z,23952.02849529779
Patuxent Building,2019-02-01T05:00:00.000Z,18894.612413793096
Patuxent Building,2019-03-01T05:00:00.000Z,18309.878437500007
Patuxent Building,2019-04-01T04:00:00.000Z,12428.81446572581
Patuxent Building,2019-05-01T04:00:00.000Z,10618.508882488488
Patuxent Building,2019-06-01T04:00:00.000Z,9131.914577922078
Patuxent Building,2019-07-01T04:00:00.000Z,14750.473636363633
Patuxent Building,2019-08-01T04:00:00.000Z,15144.090000000006
Patuxent Building,2019-09-01T04:00:00.000Z,0
Building 011,2014-10-01T04:00:00.000Z,20606.672818621282
Building 011,2014-11-01T04:00:00.000Z,34840.456752807295
Building 011,2014-12-01T05:00:00.000Z,16802.68359523808
Building 011,2015-01-01T05:00:00.000Z,0
Building 011,2015-02-01T05:00:00.000Z,0
Building 011,2015-03-01T05:00:00.000Z,0
Building 011,2015-04-01T04:00:00.000Z,0
Building 011,2015-05-01T04:00:00.000Z,0
Building 011,2015-06-01T04:00:00.000Z,0
Building 011,2015-07-01T04:00:00.000Z,0
Building 011,2015-08-01T04:00:00.000Z,0
Building 011,2015-09-01T04:00:00.000Z,0
Building 011,2015-10-01T04:00:00.000Z,0
Building 011,2015-11-01T04:00:00.000Z,0
Building 011,2015-12-01T05:00:00.000Z,0
Building 011,2016-01-01T05:00:00.000Z,34645.868653846155
Building 011,2016-02-01T05:00:00.000Z,33673.54322115384
Building 011,2016-03-01T05:00:00.000Z,35988.049724443714
Building 011,2016-04-01T04:00:00.000Z,14754.111697431326
Building 011,2016-05-01T04:00:00.000Z,1387.2127203663786
Building 011,2016-06-01T04:00:00.000Z,0.5539827586206897
Building 011,2016-07-01T04:00:00.000Z,0
Building 011,2016-08-01T04:00:00.000Z,0
Building 011,2016-09-01T04:00:00.000Z,0
Building 011,2016-10-01T04:00:00.000Z,0
Building 011,2016-11-01T04:00:00.000Z,0
Building 011,2016-12-01T05:00:00.000Z,0
Building 011,2017-01-01T05:00:00.000Z,0
Building 011,2017-02-01T05:00:00.000Z,0
Building 011,2017-03-01T05:00:00.000Z,0
Building 011,2017-04-01T04:00:00.000Z,0
Building 011,2017-05-01T04:00:00.000Z,0
Building 011,2017-06-01T04:00:00.000Z,0
Building 011,2017-07-01T04:00:00.000Z,0
Building 011,2017-08-01T04:00:00.000Z,0
Building 011,2017-09-01T04:00:00.000Z,0
Building 011,2017-10-01T04:00:00.000Z,0
Building 011,2017-11-01T04:00:00.000Z,0
Building 011,2018-01-01T05:00:00.000Z,0
Building 011,2018-02-01T05:00:00.000Z,0
Building 011,2018-05-01T04:00:00.000Z,0
Building 011,2018-06-01T04:00:00.000Z,0
Building 011,2018-07-01T04:00:00.000Z,0
Building 011,2018-08-01T04:00:00.000Z,0
Building 011,2018-09-01T04:00:00.000Z,0
Building 011,2018-10-01T04:00:00.000Z,0
Building 011,2018-11-01T04:00:00.000Z,0
Building 011,2018-12-01T05:00:00.000Z,0
Building 011,2019-01-01T05:00:00.000Z,0
Building 011,2019-02-01T05:00:00.000Z,0
Building 011,2019-03-01T05:00:00.000Z,0
Building 011,2019-04-01T04:00:00.000Z,0
Building 011,2019-05-01T04:00:00.000Z,0
Building 011,2019-06-01T04:00:00.000Z,0
Building 011,2019-07-01T04:00:00.000Z,0
Building 011,2019-08-01T04:00:00.000Z,0
Building 011,2019-09-01T04:00:00.000Z,0
Harford Hall,2014-10-01T04:00:00.000Z,16309.87140079869
Harford Hall,2014-11-01T04:00:00.000Z,13688.956724201336
Harford Hall,2014-12-01T05:00:00.000Z,11372.161184210545
Harford Hall,2015-01-01T05:00:00.000Z,10047.645274122811
Harford Hall,2015-02-01T05:00:00.000Z,14312.84086309527
Harford Hall,2015-03-01T05:00:00.000Z,12562.176082924767
Harford Hall,2015-04-01T04:00:00.000Z,14256.276099614948
Harford Hall,2015-05-01T04:00:00.000Z,12614.711771953407
Harford Hall,2015-06-01T04:00:00.000Z,6309.048644713278
Harford Hall,2015-07-01T04:00:00.000Z,8600.887847222202
Harford Hall,2015-08-01T04:00:00.000Z,9841.950148809541
Harford Hall,2015-09-01T04:00:00.000Z,16692.55505952381
Harford Hall,2015-10-01T04:00:00.000Z,15691.281270318601
Harford Hall,2015-11-01T04:00:00.000Z,13617.104314358829
Harford Hall,2015-12-01T05:00:00.000Z,11230.420730426746
Harford Hall,2016-01-01T05:00:00.000Z,10126.138189206175
Harford Hall,2016-02-01T05:00:00.000Z,15055.37097188016
Harford Hall,2016-03-01T05:00:00.000Z,12615.237118863328
Harford Hall,2016-04-01T04:00:00.000Z,14550.100971865368
Harford Hall,2016-05-01T04:00:00.000Z,11230.43820750608
Harford Hall,2016-06-01T04:00:00.000Z,9094.563936781624
Harford Hall,2016-07-01T04:00:00.000Z,9751.86428207267
Harford Hall,2016-08-01T04:00:00.000Z,11591.659404868573
Harford Hall,2016-09-01T04:00:00.000Z,16589.705439814792
Harford Hall,2016-10-01T04:00:00.000Z,16548.39120370369
Harford Hall,2016-11-01T04:00:00.000Z,13356.889765372143
Harford Hall,2016-12-01T05:00:00.000Z,11999.477974526795
Harford Hall,2017-01-01T05:00:00.000Z,9890.878668146988
Harford Hall,2017-02-01T05:00:00.000Z,13884.108502668323
Harford Hall,2017-03-01T05:00:00.000Z,12894.836276601358
Harford Hall,2017-04-01T04:00:00.000Z,14534.498743239907
Harford Hall,2017-05-01T04:00:00.000Z,12427.718833812236
Harford Hall,2017-06-01T04:00:00.000Z,8979.81795131845
Harford Hall,2017-07-01T04:00:00.000Z,8924.712867647057
Harford Hall,2017-08-01T04:00:00.000Z,0
Harford Hall,2017-09-01T04:00:00.000Z,0
Harford Hall,2017-10-01T04:00:00.000Z,13674
Harford Hall,2017-11-01T04:00:00.000Z,14734
Harford Hall,2017-12-01T05:00:00.000Z,0
Harford Hall,2018-01-01T05:00:00.000Z,0
Harford Hall,2018-02-01T05:00:00.000Z,0
Harford Hall,2018-03-01T05:00:00.000Z,3129.915265
Harford Hall,2018-04-01T04:00:00.000Z,14983.850267999997
Harford Hall,2018-05-01T04:00:00.000Z,72.41125000000001
Harford Hall,2018-06-01T04:00:00.000Z,15052.778437500001
Harford Hall,2018-07-01T04:00:00.000Z,47266.68216160908
Harford Hall,2018-08-01T04:00:00.000Z,13291.28490499753
Harford Hall,2018-09-01T04:00:00.000Z,16588.44732694129
Harford Hall,2018-10-01T04:00:00.000Z,16147.460023101476
Harford Hall,2018-11-01T04:00:00.000Z,12963.829986466406
Harford Hall,2018-12-01T05:00:00.000Z,10471.610030796692
Harford Hall,2019-01-01T05:00:00.000Z,8597.854930070469
Harford Hall,2019-02-01T05:00:00.000Z,11597.916229217735
Harford Hall,2019-03-01T05:00:00.000Z,2907.8118750000003
Harford Hall,2019-04-01T04:00:00.000Z,12932.46375
Harford Hall,2019-05-01T04:00:00.000Z,12072.770625000001
Harford Hall,2019-06-01T04:00:00.000Z,7985.104218750001
Harford Hall,2019-07-01T04:00:00.000Z,12711.3046875
Harford Hall,2019-08-01T04:00:00.000Z,19264.506250000002
Harford Hall,2019-09-01T04:00:00.000Z,24934.31375
Harford Hall,2019-10-01T04:00:00.000Z,1057.515625
Calvert Hall,2014-10-01T04:00:00.000Z,10659.308133230184
Calvert Hall,2014-11-01T04:00:00.000Z,10053.634703387192
Calvert Hall,2014-12-01T05:00:00.000Z,9840.401544401559
Calvert Hall,2015-01-01T05:00:00.000Z,10786.57509801466
Calvert Hall,2015-02-01T05:00:00.000Z,10045.173192239876
Calvert Hall,2015-03-01T05:00:00.000Z,9750.958599493331
Calvert Hall,2015-04-01T04:00:00.000Z,9984.99842431618
Calvert Hall,2015-05-01T04:00:00.000Z,11087.341411290297
Calvert Hall,2015-06-01T04:00:00.000Z,4030.3270609318956
Calvert Hall,2015-07-01T04:00:00.000Z,4387.700694444444
Calvert Hall,2015-08-01T04:00:00.000Z,7059.229315476186
Calvert Hall,2015-09-01T04:00:00.000Z,9348.422351190477
Calvert Hall,2015-10-01T04:00:00.000Z,9681.087602405718
Calvert Hall,2015-11-01T04:00:00.000Z,9686.022088454516
Calvert Hall,2015-12-01T05:00:00.000Z,8976.574279139786
Calvert Hall,2016-01-01T05:00:00.000Z,8464.269600000001
Calvert Hall,2016-02-01T05:00:00.000Z,9702.046440000002
Calvert Hall,2016-03-01T05:00:00.000Z,9709.8756
Calvert Hall,2016-04-01T04:00:00.000Z,9580.335119999996
Calvert Hall,2016-05-01T04:00:00.000Z,8018.999640000002
Calvert Hall,2016-06-01T04:00:00.000Z,7269.976080000001
Calvert Hall,2016-07-01T04:00:00.000Z,6842.240640000002
Calvert Hall,2016-08-01T04:00:00.000Z,7646.882399999999
Calvert Hall,2016-09-01T04:00:00.000Z,9202.283999999996
Calvert Hall,2016-10-01T04:00:00.000Z,9818.396279999999
Calvert Hall,2016-11-01T04:00:00.000Z,9537.655279999999
Calvert Hall,2016-12-01T05:00:00.000Z,9487.49184
Calvert Hall,2017-01-01T05:00:00.000Z,8558.429399999999
Calvert Hall,2017-02-01T05:00:00.000Z,9053.66988
Calvert Hall,2017-03-01T05:00:00.000Z,11.395000000000001
Calvert Hall,2017-04-01T04:00:00.000Z,1854.3375
Calvert Hall,2017-05-01T04:00:00.000Z,10254.327040374135
Calvert Hall,2017-06-01T04:00:00.000Z,7664.595
Calvert Hall,2017-07-01T04:00:00.000Z,5977.6050000000005
Calvert Hall,2017-08-01T04:00:00.000Z,113132.21
Calvert Hall,2017-09-01T04:00:00.000Z,0
Calvert Hall,2017-10-01T04:00:00.000Z,8374
Calvert Hall,2017-11-01T04:00:00.000Z,8692
Calvert Hall,2017-12-01T05:00:00.000Z,0
Calvert Hall,2018-01-01T05:00:00.000Z,0
Calvert Hall,2018-02-01T05:00:00.000Z,0
Calvert Hall,2018-03-01T05:00:00.000Z,8594.917673999997
Calvert Hall,2018-04-01T04:00:00.000Z,9302.870049999996
Calvert Hall,2018-05-01T04:00:00.000Z,94.40625
Calvert Hall,2018-06-01T04:00:00.000Z,15292.114843750001
Calvert Hall,2018-07-01T04:00:00.000Z,110603.59768692362
Calvert Hall,2018-08-01T04:00:00.000Z,8428.385634724265
Calvert Hall,2018-09-01T04:00:00.000Z,9719.356668211136
Calvert Hall,2018-10-01T04:00:00.000Z,10512.696216217846
Calvert Hall,2018-11-01T04:00:00.000Z,9623.882608551703
Calvert Hall,2018-12-01T05:00:00.000Z,8862.136394398967
Calvert Hall,2019-01-01T05:00:00.000Z,8166.706385588993
Calvert Hall,2019-02-01T05:00:00.000Z,8322.03302098651
Calvert Hall,2019-03-01T05:00:00.000Z,2298.1462500000002
Calvert Hall,2019-04-01T04:00:00.000Z,8683.619375
Calvert Hall,2019-05-01T04:00:00.000Z,8239.73609375
Calvert Hall,2019-06-01T04:00:00.000Z,6386.6987500000005
Calvert Hall,2019-07-01T04:00:00.000Z,6567.329375
Calvert Hall,2019-08-01T04:00:00.000Z,9167.0953125
Calvert Hall,2019-09-01T04:00:00.000Z,10710.786562500001
Calvert Hall,2019-10-01T04:00:00.000Z,450.58281250000005
Baltimore Hall,2014-10-01T04:00:00.000Z,4277.96496
Baltimore Hall,2014-11-01T04:00:00.000Z,3842.712
Baltimore Hall,2014-12-01T05:00:00.000Z,3440.56284
Baltimore Hall,2015-01-01T05:00:00.000Z,3026.1834
Baltimore Hall,2015-02-01T05:00:00.000Z,4110.5188800000005
Baltimore Hall,2015-03-01T05:00:00.000Z,3987.3765599999997
Baltimore Hall,2015-04-01T04:00:00.000Z,4808.4843599999995
Baltimore Hall,2015-05-01T04:00:00.000Z,4489.428599999998
Baltimore Hall,2015-06-01T04:00:00.000Z,3193.3241999999996
Baltimore Hall,2015-07-01T04:00:00.000Z,2880.8891999999996
Baltimore Hall,2015-08-01T04:00:00.000Z,3098.019600000001
Baltimore Hall,2015-09-01T04:00:00.000Z,5067.667797708332
Baltimore Hall,2015-10-01T04:00:00.000Z,4679.44632
Baltimore Hall,2015-11-01T04:00:00.000Z,4139.04348
Baltimore Hall,2015-12-01T05:00:00.000Z,3607.625255208334
Baltimore Hall,2016-01-01T05:00:00.000Z,3223.306244791667
Baltimore Hall,2016-02-01T05:00:00.000Z,4291.96968
Baltimore Hall,2016-03-01T05:00:00.000Z,3901.618320000001
Baltimore Hall,2016-04-01T04:00:00.000Z,4463.07912
Baltimore Hall,2016-05-01T04:00:00.000Z,3621.89916
Baltimore Hall,2016-06-01T04:00:00.000Z,2566.374480000001
Baltimore Hall,2016-07-01T04:00:00.000Z,3035.761559999999
Baltimore Hall,2016-08-01T04:00:00.000Z,4021.4343599999993
Baltimore Hall,2016-09-01T04:00:00.000Z,5193.499680000001
Baltimore Hall,2016-10-01T04:00:00.000Z,4333.8312000000005
Baltimore Hall,2016-11-01T04:00:00.000Z,3833.69776
Baltimore Hall,2016-12-01T05:00:00.000Z,2266.1870974242397
Baltimore Hall,2017-01-01T05:00:00.000Z,1655.3075636363608
Baltimore Hall,2017-02-01T05:00:00.000Z,3578.314712242964
Baltimore Hall,2017-03-01T05:00:00.000Z,4.239999999753199
Baltimore Hall,2017-04-01T04:00:00.000Z,930.9450000182633
Baltimore Hall,2017-05-01T04:00:00.000Z,5196.451588101606
Baltimore Hall,2017-06-01T04:00:00.000Z,1406.7525
Baltimore Hall,2017-07-01T04:00:00.000Z,3077.0475
Baltimore Hall,2017-08-01T04:00:00.000Z,3427.9075000000003
Baltimore Hall,2017-09-01T04:00:00.000Z,4895.875
Baltimore Hall,2017-10-01T04:00:00.000Z,4822.6025
Baltimore Hall,2017-11-01T04:00:00.000Z,4092.2625000000003
Baltimore Hall,2017-12-01T05:00:00.000Z,3938.695
Baltimore Hall,2018-01-01T05:00:00.000Z,1217.5425
Baltimore Hall,2018-02-01T05:00:00.000Z,0
Baltimore Hall,2018-03-01T05:00:00.000Z,4065.9512860000004
Baltimore Hall,2018-04-01T04:00:00.000Z,4491.892411000001
Baltimore Hall,2018-05-01T04:00:00.000Z,0
Baltimore Hall,2018-06-01T04:00:00.000Z,0
Baltimore Hall,2018-07-01T04:00:00.000Z,0
Baltimore Hall,2018-08-01T04:00:00.000Z,4253.669656188903
Baltimore Hall,2018-09-01T04:00:00.000Z,5127.277520630404
Baltimore Hall,2018-10-01T04:00:00.000Z,5000.834163906481
Baltimore Hall,2018-11-01T04:00:00.000Z,4739.82686795752
Baltimore Hall,2018-12-01T05:00:00.000Z,3724.149027938807
Baltimore Hall,2019-01-01T05:00:00.000Z,3252.2108579580286
Baltimore Hall,2019-02-01T05:00:00.000Z,3919.8743154360745
Baltimore Hall,2019-03-01T05:00:00.000Z,1137.6946875
Baltimore Hall,2019-04-01T04:00:00.000Z,4655.01484375
Baltimore Hall,2019-05-01T04:00:00.000Z,4265.883046875
Baltimore Hall,2019-06-01T04:00:00.000Z,2977.44890625
Baltimore Hall,2019-07-01T04:00:00.000Z,4145.6103125
Baltimore Hall,2019-08-01T04:00:00.000Z,4227.503593750001
Baltimore Hall,2019-09-01T04:00:00.000Z,5675.1571875
Baltimore Hall,2019-10-01T04:00:00.000Z,257.10796875
Cecil Hall,2014-10-01T04:00:00.000Z,0
Cecil Hall,2014-11-01T04:00:00.000Z,0
Cecil Hall,2014-12-01T05:00:00.000Z,0
Cecil Hall,2015-01-01T05:00:00.000Z,0
Cecil Hall,2015-02-01T05:00:00.000Z,0
Cecil Hall,2015-03-01T05:00:00.000Z,0
Cecil Hall,2015-04-01T04:00:00.000Z,0
Cecil Hall,2015-05-01T04:00:00.000Z,0
Cecil Hall,2015-06-01T04:00:00.000Z,0
Cecil Hall,2015-07-01T04:00:00.000Z,0
Cecil Hall,2015-08-01T04:00:00.000Z,0
Cecil Hall,2015-09-01T04:00:00.000Z,0
Cecil Hall,2015-10-01T04:00:00.000Z,0
Cecil Hall,2015-11-01T04:00:00.000Z,0
Cecil Hall,2015-12-01T05:00:00.000Z,0
Cecil Hall,2016-01-01T05:00:00.000Z,0
Cecil Hall,2016-02-01T05:00:00.000Z,0
Cecil Hall,2016-03-01T05:00:00.000Z,0
Cecil Hall,2016-04-01T04:00:00.000Z,0
Cecil Hall,2016-05-01T04:00:00.000Z,0
Cecil Hall,2016-06-01T04:00:00.000Z,0
Cecil Hall,2016-07-01T04:00:00.000Z,0
Cecil Hall,2016-08-01T04:00:00.000Z,0
Cecil Hall,2016-09-01T04:00:00.000Z,0
Cecil Hall,2016-10-01T04:00:00.000Z,0
Cecil Hall,2016-11-01T04:00:00.000Z,0
Cecil Hall,2016-12-01T05:00:00.000Z,0
Cecil Hall,2017-01-01T05:00:00.000Z,0
Cecil Hall,2017-02-01T05:00:00.000Z,0
Cecil Hall,2017-03-01T05:00:00.000Z,0
Cecil Hall,2017-04-01T04:00:00.000Z,0
Cecil Hall,2017-05-01T04:00:00.000Z,0
Cecil Hall,2017-06-01T04:00:00.000Z,0
Cecil Hall,2017-07-01T04:00:00.000Z,0
Cecil Hall,2017-08-01T04:00:00.000Z,0
Cecil Hall,2017-09-01T04:00:00.000Z,0
Cecil Hall,2017-10-01T04:00:00.000Z,0
Cecil Hall,2017-11-01T04:00:00.000Z,0
Cecil Hall,2017-12-01T05:00:00.000Z,0
Cecil Hall,2018-01-01T05:00:00.000Z,0
Cecil Hall,2018-02-01T05:00:00.000Z,0
Cecil Hall,2018-03-01T05:00:00.000Z,0
Cecil Hall,2018-04-01T04:00:00.000Z,0
Cecil Hall,2018-05-01T04:00:00.000Z,0
Cecil Hall,2018-06-01T04:00:00.000Z,0
Cecil Hall,2018-07-01T04:00:00.000Z,0
Cecil Hall,2018-08-01T04:00:00.000Z,0
Cecil Hall,2018-09-01T04:00:00.000Z,0
Cecil Hall,2018-10-01T04:00:00.000Z,0
Cecil Hall,2018-11-01T04:00:00.000Z,0
Cecil Hall,2018-12-01T05:00:00.000Z,0
Cecil Hall,2019-01-01T05:00:00.000Z,0
Cecil Hall,2019-02-01T05:00:00.000Z,0
Cecil Hall,2019-03-01T05:00:00.000Z,0
Cecil Hall,2019-04-01T04:00:00.000Z,0
Cecil Hall,2019-05-01T04:00:00.000Z,0
Cecil Hall,2019-06-01T04:00:00.000Z,0
Cecil Hall,2019-07-01T04:00:00.000Z,0
Cecil Hall,2019-08-01T04:00:00.000Z,0
Cecil Hall,2019-09-01T04:00:00.000Z,0
Prince Georges Hall,2014-10-01T04:00:00.000Z,10303.138736559153
Prince Georges Hall,2014-11-01T04:00:00.000Z,8734.833525345628
Prince Georges Hall,2014-12-01T05:00:00.000Z,8863.369224581738
Prince Georges Hall,2015-01-01T05:00:00.000Z,1718.4593468468502
Prince Georges Hall,2015-02-01T05:00:00.000Z,9257.041517857158
Prince Georges Hall,2015-03-01T05:00:00.000Z,9052.926872836952
Prince Georges Hall,2015-04-01T04:00:00.000Z,9603.311311686857
Prince Georges Hall,2015-05-01T04:00:00.000Z,8247.363481182805
Prince Georges Hall,2015-06-01T04:00:00.000Z,7526.157907706077
Prince Georges Hall,2015-07-01T04:00:00.000Z,8065.539330808096
Prince Georges Hall,2015-08-01T04:00:00.000Z,523.0738636363643
Prince Georges Hall,2015-09-01T04:00:00.000Z,11147.328055555538
Prince Georges Hall,2015-10-01T04:00:00.000Z,9435.66648280596
Prince Georges Hall,2015-11-01T04:00:00.000Z,9201.865676692247
Prince Georges Hall,2015-12-01T05:00:00.000Z,7702.8058005712355
Prince Georges Hall,2016-01-01T05:00:00.000Z,7324.488869432461
Prince Georges Hall,2016-02-01T05:00:00.000Z,3857.4355949425285
Prince Georges Hall,2016-03-01T05:00:00.000Z,8689.07537012113
Prince Georges Hall,2016-04-01T04:00:00.000Z,8923.098998565723
Prince Georges Hall,2016-05-01T04:00:00.000Z,6808.752574677807
Prince Georges Hall,2016-06-01T04:00:00.000Z,5384.411637931037
Prince Georges Hall,2016-07-01T04:00:00.000Z,4662.304009518677
Prince Georges Hall,2016-08-01T04:00:00.000Z,7981.120345982157
Prince Georges Hall,2016-09-01T04:00:00.000Z,10804.815789241622
Prince Georges Hall,2016-10-01T04:00:00.000Z,10194.629251809274
Prince Georges Hall,2016-11-01T04:00:00.000Z,9836.777831117397
Prince Georges Hall,2016-12-01T05:00:00.000Z,8862.675338509938
Prince Georges Hall,2017-01-01T05:00:00.000Z,8225.186485545113
Prince Georges Hall,2017-02-01T05:00:00.000Z,9666.352565681458
Prince Georges Hall,2017-03-01T05:00:00.000Z,0
Prince Georges Hall,2017-04-01T04:00:00.000Z,0.006624999975319952
Prince Georges Hall,2017-05-01T04:00:00.000Z,0
Prince Georges Hall,2017-06-01T04:00:00.000Z,0
Prince Georges Hall,2017-07-01T04:00:00.000Z,0
Prince Georges Hall,2017-08-01T04:00:00.000Z,0
Prince Georges Hall,2017-09-01T04:00:00.000Z,0
Prince Georges Hall,2017-10-01T04:00:00.000Z,465.40625
Prince Georges Hall,2017-11-01T04:00:00.000Z,9222
Prince Georges Hall,2017-12-01T05:00:00.000Z,0
Prince Georges Hall,2018-01-01T05:00:00.000Z,0
Prince Georges Hall,2018-02-01T05:00:00.000Z,0
Prince Georges Hall,2018-03-01T05:00:00.000Z,8881.061971
Prince Georges Hall,2018-04-01T04:00:00.000Z,9133.519680000001
